STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
32,003,003415,4,320030034154,Block Group 4,G5030,S,408974,0,+36.2067685,-115.2360814
32,003,003415,5,320030034155,Block Group 5,G5030,S,627568,0,+36.2066080,-115.2287556
32,003,003416,1,320030034161,Block Group 1,G5030,S,353968,0,+36.2157055,-115.2384599
32,003,003630,3,320030036303,Block Group 3,G5030,S,676971,0,+36.2486263,-115.1984282
32,003,000108,2,320030001082,Block Group 2,G5030,S,647192,0,+36.1845817,-115.2105934
32,031,003514,2,320310035142,Block Group 2,G5030,S,2569479,0,+39.6435750,-119.6996121
32,031,002409,1,320310024091,Block Group 1,G5030,S,2245977,0,+39.5404970,-119.9037245
32,003,003226,1,320030032261,Block Group 1,G5030,S,1751913,0,+36.1658552,-115.3030958
32,003,003303,1,320030033031,Block Group 1,G5030,S,1296301,0,+36.2719721,-115.2569621
32,003,003303,2,320030033032,Block Group 2,G5030,S,598843,0,+36.2699676,-115.2492632
32,003,003303,3,320030033033,Block Group 3,G5030,S,595772,0,+36.2696923,-115.2447387
32,003,003609,3,320030036093,Block Group 3,G5030,S,640094,0,+36.2355061,-115.2028849
32,003,003610,1,320030036101,Block Group 1,G5030,S,684440,0,+36.2431481,-115.1847510
32,003,003610,2,320030036102,Block Group 2,G5030,S,654546,0,+36.2431384,-115.1755435
32,003,003610,3,320030036103,Block Group 3,G5030,S,681833,0,+36.2357770,-115.1847748
32,003,003610,4,320030036104,Block Group 4,G5030,S,682504,0,+36.2357322,-115.1756397
32,003,004710,2,320030047102,Block Group 2,G5030,S,657993,0,+36.1920137,-115.0846032
32,003,006202,2,320030062022,Block Group 2,G5030,S,609240,0,+36.1991403,-115.0311020
32,003,006204,2,320030062042,Block Group 2,G5030,S,356453,0,+36.2064827,-115.0288004
32,003,005705,2,320030057052,Block Group 2,G5030,S,15794827,428062,+35.0393542,-114.6543723
32,003,002604,3,320030026043,Block Group 3,G5030,S,409492,0,+36.1047636,-115.1540593
32,003,002946,2,320030029462,Block Group 2,G5030,S,350308,0,+36.1172395,-115.2125078
32,005,001800,1,320050018001,Block Group 1,G5030,S,12588290,0,+38.9594251,-119.9147527
32,005,001900,1,320050019001,Block Group 1,G5030,S,147139991,141804,+39.0409366,-119.8367296
32,003,003308,1,320030033081,Block Group 1,G5030,S,2390105,0,+36.2691264,-115.2336141
32,003,003305,1,320030033051,Block Group 1,G5030,S,663100,0,+36.2516849,-115.2379947
32,003,003305,4,320030033054,Block Group 4,G5030,S,585401,0,+36.2591657,-115.2381040
32,003,003305,3,320030033053,Block Group 3,G5030,S,622015,0,+36.2578808,-115.2297190
32,003,003305,5,320030033055,Block Group 5,G5030,S,614747,0,+36.2504666,-115.2297249
32,003,003306,1,320030033061,Block Group 1,G5030,S,530641,0,+36.2526814,-115.2235777
32,003,003419,4,320030034194,Block Group 4,G5030,S,276057,0,+36.1998860,-115.2257984
32,003,003420,1,320030034201,Block Group 1,G5030,S,132348,0,+36.1971723,-115.2215987
32,003,003420,3,320030034203,Block Group 3,G5030,S,836554,0,+36.1989354,-115.2117505
32,003,003421,1,320030034211,Block Group 1,G5030,S,459756,0,+36.1929299,-115.2567949
32,003,003421,2,320030034212,Block Group 2,G5030,S,231027,0,+36.1912129,-115.2528862
32,003,003422,1,320030034221,Block Group 1,G5030,S,429179,0,+36.1925010,-115.2415084
32,003,003422,2,320030034222,Block Group 2,G5030,S,404222,0,+36.1919875,-115.2359253
32,003,004712,1,320030047121,Block Group 1,G5030,S,122033,0,+36.2299173,-115.0644763
32,003,004712,3,320030047123,Block Group 3,G5030,S,170847,0,+36.2235756,-115.0689460
32,003,004713,2,320030047132,Block Group 2,G5030,S,1153723,0,+36.2166723,-115.0843797
32,003,004714,1,320030047141,Block Group 1,G5030,S,711693,0,+36.2211146,-115.0944976
32,003,004714,2,320030047142,Block Group 2,G5030,S,670573,0,+36.2287850,-115.0940369
32,003,004715,1,320030047151,Block Group 1,G5030,S,710645,0,+36.2363093,-115.0938700
32,003,004715,2,320030047152,Block Group 2,G5030,S,725656,0,+36.2365245,-115.0847154
32,003,005102,2,320030051022,Block Group 2,G5030,S,421295,0,+36.0610484,-115.0894610
32,003,005102,3,320030051023,Block Group 3,G5030,S,932737,0,+36.0575588,-115.0921886
32,003,003306,2,320030033062,Block Group 2,G5030,S,720118,0,+36.2537985,-115.2187805
32,003,003306,4,320030033064,Block Group 4,G5030,S,663556,0,+36.2532315,-115.2100261
32,003,003408,1,320030034081,Block Group 1,G5030,S,1012862,0,+36.2367696,-115.2537165
32,003,003409,2,320030034092,Block Group 2,G5030,S,526859,0,+36.2372172,-115.2431024
32,003,003410,1,320030034101,Block Group 1,G5030,S,842148,0,+36.2425250,-115.2130329
32,003,003422,4,320030034224,Block Group 4,G5030,S,260988,0,+36.1900155,-115.2280384
32,003,003423,2,320030034232,Block Group 2,G5030,S,269093,0,+36.1901363,-115.2202987
32,003,003423,3,320030034233,Block Group 3,G5030,S,823316,0,+36.1920270,-115.2117021
32,003,003423,4,320030034234,Block Group 4,G5030,S,303389,0,+36.1846218,-115.2219508
32,003,003423,5,320030034235,Block Group 5,G5030,S,360035,0,+36.1846180,-115.2175198
32,003,003428,1,320030034281,Block Group 1,G5030,S,663150,0,+36.2017264,-115.2028354
32,003,003429,1,320030034291,Block Group 1,G5030,S,331364,0,+36.1969618,-115.1987638
32,003,003613,1,320030036131,Block Group 1,G5030,S,650363,0,+36.2284229,-115.1845414
32,003,003613,3,320030036133,Block Group 3,G5030,S,649164,0,+36.2211842,-115.1841491
32,003,005103,1,320030051031,Block Group 1,G5030,S,622650,0,+36.0683155,-115.0767026
32,003,005103,3,320030051033,Block Group 3,G5030,S,293994,0,+36.0582685,-115.0728176
32,003,005104,2,320030051042,Block Group 2,G5030,S,327234,0,+36.0593036,-115.0604440
32,003,005106,2,320030051062,Block Group 2,G5030,S,364282,0,+36.0530392,-115.0715656
32,003,005333,1,320030053331,Block Group 1,G5030,S,974171,0,+36.0244564,-115.0712147
32,003,005333,2,320030053332,Block Group 2,G5030,S,423856,0,+36.0205925,-115.0731578
32,013,010702,1,320130107021,Block Group 1,G5030,S,18879086,0,+40.8960047,-117.7515543
32,013,010600,1,320130106001,Block Group 1,G5030,S,4067827830,17653469,+41.0111487,-117.2949438
32,003,003411,1,320030034111,Block Group 1,G5030,S,1022615,0,+36.2293759,-115.2537103
32,003,003411,2,320030034112,Block Group 2,G5030,S,1020862,0,+36.2219540,-115.2536223
32,003,003412,3,320030034123,Block Group 3,G5030,S,942183,0,+36.2216986,-115.2403763
32,003,003410,2,320030034102,Block Group 2,G5030,S,1324593,0,+36.2433447,-115.2275339
32,003,003413,2,320030034132,Block Group 2,G5030,S,1222814,0,+36.2298864,-115.2287900
32,003,003414,1,320030034141,Block Group 1,G5030,S,1832994,0,+36.2346660,-115.2179710
32,003,003430,1,320030034301,Block Group 1,G5030,S,283347,0,+36.1932260,-115.1727123
32,003,003431,1,320030034311,Block Group 1,G5030,S,318705,0,+36.1904137,-115.1833465
32,003,003500,1,320030035001,Block Group 1,G5030,S,368540,0,+36.2002644,-115.1551484
32,003,003500,2,320030035002,Block Group 2,G5030,S,615053,0,+36.1988026,-115.1605940
32,003,003643,2,320030036432,Block Group 2,G5030,S,653193,0,+36.2283870,-115.1663463
32,003,003643,1,320030036431,Block Group 1,G5030,S,644197,0,+36.2283708,-115.1572632
32,003,003644,1,320030036441,Block Group 1,G5030,S,649650,0,+36.2212382,-115.1659761
32,003,003644,2,320030036442,Block Group 2,G5030,S,648160,0,+36.2212874,-115.1568230
32,003,003615,1,320030036151,Block Group 1,G5030,S,681655,0,+36.2433368,-115.1298046
32,003,003615,2,320030036152,Block Group 2,G5030,S,1886436,0,+36.2382967,-115.1240165
32,003,005107,2,320030051072,Block Group 2,G5030,S,319590,0,+36.0504039,-115.0654557
32,003,005107,3,320030051073,Block Group 3,G5030,S,570128,0,+36.0476123,-115.0586471
32,003,005108,2,320030051082,Block Group 2,G5030,S,1114652,0,+36.0472169,-115.0502417
32,003,005352,1,320030053521,Block Group 1,G5030,S,981427,0,+36.0188691,-115.0593527
32,003,005335,2,320030053352,Block Group 2,G5030,S,801369,0,+36.0211435,-114.9907093
32,003,005335,3,320030053353,Block Group 3,G5030,S,648514,0,+36.0179535,-114.9849734
32,003,005335,4,320030053354,Block Group 4,G5030,S,1729960,0,+36.0179906,-114.9753265
32,003,005336,1,320030053361,Block Group 1,G5030,S,492327,0,+36.0285612,-114.9757510
32,003,003617,1,320030036171,Block Group 1,G5030,S,1339424,0,+36.2104079,-115.1564510
32,003,003630,2,320030036302,Block Group 2,G5030,S,668139,0,+36.2523171,-115.1983725
32,003,003700,1,320030037001,Block Group 1,G5030,S,1654736,0,+36.2083464,-115.1478289
32,003,003800,1,320030038001,Block Group 1,G5030,S,386115,0,+36.2000078,-115.1334966
32,003,003800,2,320030038002,Block Group 2,G5030,S,206629,0,+36.1961873,-115.1341425
32,003,003800,3,320030038003,Block Group 3,G5030,S,439793,0,+36.1912429,-115.1379644
32,003,004716,2,320030047162,Block Group 2,G5030,S,565342,0,+36.2268360,-115.0840221
32,003,004717,1,320030047171,Block Group 1,G5030,S,498086,0,+36.2074010,-115.0945900
32,003,004717,2,320030047172,Block Group 2,G5030,S,816040,0,+36.2063465,-115.0860758
32,003,004716,1,320030047161,Block Group 1,G5030,S,341977,0,+36.2288897,-115.0871192
32,003,005337,1,320030053371,Block Group 1,G5030,S,739890,0,+36.0161381,-115.0778433
32,003,005337,2,320030053372,Block Group 2,G5030,S,667927,0,+36.0180130,-115.0669535
32,003,005338,1,320030053381,Block Group 1,G5030,S,285565,0,+36.0106700,-115.0801846
32,003,005338,2,320030053382,Block Group 2,G5030,S,619099,0,+36.0081012,-115.0755493
32,003,005336,2,320030053362,Block Group 2,G5030,S,445639,0,+36.0252002,-114.9705864
32,003,005432,1,320030054321,Block Group 1,G5030,S,629477,0,+36.0237198,-114.9545590
32,003,005432,2,320030054322,Block Group 2,G5030,S,779675,0,+36.0224923,-114.9447731
32,003,005423,3,320030054233,Block Group 3,G5030,S,804024,0,+36.0274682,-114.9638598
32,003,004000,1,320030040001,Block Group 1,G5030,S,739085,0,+36.1906606,-115.1208985
32,003,004100,1,320030041001,Block Group 1,G5030,S,314390,0,+36.1940151,-115.1119827
32,003,004100,2,320030041002,Block Group 2,G5030,S,372797,0,+36.1938675,-115.1029872
32,003,004100,3,320030041003,Block Group 3,G5030,S,316885,0,+36.1902846,-115.1119060
32,003,004200,2,320030042002,Block Group 2,G5030,S,456153,0,+36.2097778,-115.1020884
32,003,004911,1,320030049111,Block Group 1,G5030,S,419933,0,+36.1385837,-115.0592838
32,003,004911,2,320030049112,Block Group 2,G5030,S,630985,0,+36.1415370,-115.0564120
32,003,001611,1,320030016111,Block Group 1,G5030,S,474052,0,+36.1557603,-115.0665840
32,003,004912,2,320030049122,Block Group 2,G5030,S,573302,0,+36.1547377,-115.0504543
32,003,004914,1,320030049141,Block Group 1,G5030,S,681802,0,+36.1777623,-115.0575996
32,003,004914,2,320030049142,Block Group 2,G5030,S,658852,0,+36.1778555,-115.0484337
32,003,004915,1,320030049151,Block Group 1,G5030,S,1013414,0,+36.1851559,-115.0554158
32,003,005200,2,320030052002,Block Group 2,G5030,S,867914,0,+36.0303097,-114.9815497
32,003,005311,2,320030053112,Block Group 2,G5030,S,443503,0,+36.0450094,-115.1129989
32,003,005312,1,320030053121,Block Group 1,G5030,S,542257,0,+36.0501630,-115.1042706
32,003,005312,2,320030053122,Block Group 2,G5030,S,443463,0,+36.0449917,-115.1053676
32,003,005313,1,320030053131,Block Group 1,G5030,S,502153,0,+36.0523801,-115.0958096
32,003,005313,3,320030053133,Block Group 3,G5030,S,771475,0,+36.0472086,-115.0909008
32,003,005432,3,320030054323,Block Group 3,G5030,S,1020955,0,+36.0165372,-114.9496046
32,003,005433,2,320030054332,Block Group 2,G5030,S,640015,0,+36.0091118,-114.9275883
32,003,005433,4,320030054334,Block Group 4,G5030,S,647094,0,+36.0018784,-114.9276109
32,003,005704,1,320030057041,Block Group 1,G5030,S,880931,0,+35.1363309,-114.6264412
32,003,005804,1,320030058041,Block Group 1,G5030,S,442942,0,+36.1570328,-115.2943118
32,003,005804,2,320030058042,Block Group 2,G5030,S,201709,0,+36.1550056,-115.2983919
32,003,005804,3,320030058043,Block Group 3,G5030,S,354777,0,+36.1519663,-115.3035311
32,003,003627,2,320030036272,Block Group 2,G5030,S,890046,0,+36.2712361,-115.1129282
32,003,004915,2,320030049152,Block Group 2,G5030,S,354252,0,+36.1852319,-115.0462147
32,003,004916,1,320030049161,Block Group 1,G5030,S,695016,0,+36.1925374,-115.0575272
32,003,004916,2,320030049162,Block Group 2,G5030,S,654124,0,+36.1925868,-115.0482938
32,003,004917,1,320030049171,Block Group 1,G5030,S,628818,0,+36.1924078,-115.0394488
32,003,004917,2,320030049172,Block Group 2,G5030,S,634991,0,+36.1922751,-115.0304767
32,003,004918,2,320030049182,Block Group 2,G5030,S,674402,0,+36.1850719,-115.0302116
32,003,005313,4,320030053134,Block Group 4,G5030,S,491932,0,+36.0438332,-115.0926042
32,003,005314,1,320030053141,Block Group 1,G5030,S,663546,0,+36.0482357,-115.0773124
32,003,005314,2,320030053142,Block Group 2,G5030,S,621780,0,+36.0433801,-115.0745734
32,003,005338,3,320030053383,Block Group 3,G5030,S,404159,0,+36.0104794,-115.0680063
32,003,005342,2,320030053422,Block Group 2,G5030,S,652631,0,+36.0069742,-114.9699727
32,003,005804,4,320030058044,Block Group 4,G5030,S,605697,0,+36.1478551,-115.3013018
32,003,005805,1,320030058051,Block Group 1,G5030,S,455997,0,+36.1551674,-115.2884636
32,003,005805,2,320030058052,Block Group 2,G5030,S,481985,0,+36.1567538,-115.2834915
32,003,005805,3,320030058053,Block Group 3,G5030,S,1294277,0,+36.1477878,-115.2876627
32,003,005806,3,320030058063,Block Group 3,G5030,S,488777,0,+36.1328701,-115.3115374
32,003,005807,2,320030058072,Block Group 2,G5030,S,302923,0,+36.1388959,-115.3018890
32,003,005809,3,320030058093,Block Group 3,G5030,S,290110,0,+36.1312212,-115.2846901
32,003,006001,1,320030060011,Block Group 1,G5030,S,7478073,0,+36.2528336,-115.0714040
32,003,005348,1,320030053481,Block Group 1,G5030,S,924746,0,+35.9793518,-115.1221511
32,003,005316,1,320030053161,Block Group 1,G5030,S,459746,0,+36.0405241,-115.1119177
32,003,005316,2,320030053162,Block Group 2,G5030,S,328276,0,+36.0367952,-115.1138283
32,003,005316,3,320030053163,Block Group 3,G5030,S,608720,0,+36.0377397,-115.1041950
32,003,004710,1,320030047101,Block Group 1,G5030,S,468068,0,+36.1927386,-115.0926935
32,003,000526,2,320030005262,Block Group 2,G5030,S,331155,0,+36.1828625,-115.1030748
32,003,005317,2,320030053172,Block Group 2,G5030,S,691974,0,+36.0327831,-115.0924746
32,003,005317,3,320030053173,Block Group 3,G5030,S,668880,0,+36.0275835,-115.0917233
32,003,005343,1,320030053431,Block Group 1,G5030,S,2015878,0,+36.0048113,-114.9499971
32,003,005360,1,320030053601,Block Group 1,G5030,S,4345402,0,+35.9896482,-114.9418971
32,003,005439,2,320030054392,Block Group 2,G5030,S,646900,0,+36.0646858,-115.0040709
32,003,005504,1,320030055041,Block Group 1,G5030,S,894886,0,+35.9630865,-114.8312883
32,003,000514,4,320030005144,Block Group 4,G5030,S,744976,0,+36.1777367,-115.1010705
32,003,000527,1,320030005271,Block Group 1,G5030,S,175450,0,+36.1818842,-115.0851665
32,003,005607,1,320030056071,Block Group 1,G5030,S,938286,0,+36.8069584,-114.0774252
32,003,005503,1,320030055031,Block Group 1,G5030,S,486359,0,+35.9715155,-114.8412228
32,003,007200,3,320030072003,Block Group 3,G5030,S,300555,0,+36.1991112,-115.0244123
32,003,006103,2,320030061032,Block Group 2,G5030,S,637332,0,+36.1922402,-115.0214510
32,003,006201,1,320030062011,Block Group 1,G5030,S,1898525,0,+36.2074692,-115.0577622
32,003,006202,1,320030062021,Block Group 1,G5030,S,561281,0,+36.1994941,-115.0397959
32,003,000523,1,320030005231,Block Group 1,G5030,S,623516,0,+36.1621310,-115.1099453
32,003,001801,1,320030018011,Block Group 1,G5030,S,648277,0,+36.1394279,-115.1024072
32,003,001803,1,320030018031,Block Group 1,G5030,S,419304,0,+36.1340146,-115.1152330
32,003,001803,2,320030018032,Block Group 2,G5030,S,536225,0,+36.1329379,-115.1093741
32,003,001804,2,320030018042,Block Group 2,G5030,S,319563,0,+36.1388630,-115.1142606
32,003,002905,2,320030029052,Block Group 2,G5030,S,657499,0,+36.1460578,-115.2342105
32,003,002915,4,320030029154,Block Group 4,G5030,S,264467,0,+36.1530124,-115.2746882
32,003,002915,2,320030029152,Block Group 2,G5030,S,695533,0,+36.1552630,-115.2664210
32,003,002915,3,320030029153,Block Group 3,G5030,S,1354411,0,+36.1476608,-115.2702217
32,003,003211,1,320030032111,Block Group 1,G5030,S,1567514,0,+36.2156753,-115.3041237
32,003,003211,2,320030032112,Block Group 2,G5030,S,996464,0,+36.2145050,-115.2853245
32,003,003247,3,320030032473,Block Group 3,G5030,S,487733,0,+36.2165702,-115.2669090
32,003,003800,4,320030038004,Block Group 4,G5030,S,294211,0,+36.1923133,-115.1318496
32,003,003800,5,320030038005,Block Group 5,G5030,S,893651,0,+36.1987743,-115.1240566
32,003,001901,4,320030019014,Block Group 4,G5030,S,271027,0,+36.1385335,-115.1328337
32,003,001901,3,320030019013,Block Group 3,G5030,S,266268,0,+36.1426756,-115.1332651
32,003,001902,2,320030019022,Block Group 2,G5030,S,301937,0,+36.1354309,-115.1230232
32,003,001902,3,320030019023,Block Group 3,G5030,S,469026,0,+36.1315802,-115.1251501
32,003,002501,3,320030025013,Block Group 3,G5030,S,646115,0,+36.1175471,-115.1243565
32,003,002204,3,320030022043,Block Group 3,G5030,S,218955,0,+36.1400015,-115.1951271
32,003,005716,2,320030057162,Block Group 2,G5030,S,659010,0,+35.9458755,-115.0885685
32,003,005713,2,320030057132,Block Group 2,G5030,S,513291,0,+35.9409267,-115.0982977
32,003,002974,1,320030029741,Block Group 1,G5030,S,1342490,0,+36.0887557,-115.2701380
32,003,005803,1,320030058031,Block Group 1,G5030,S,431781,0,+36.1556386,-115.3070716
32,003,005803,4,320030058034,Block Group 4,G5030,S,358864,0,+36.1561353,-115.3126924
32,003,003226,2,320030032262,Block Group 2,G5030,S,742310,0,+36.1600665,-115.3085763
32,021,970800,1,320219708001,Block Group 1,G5030,S,4685679197,5428763,+38.3533634,-118.5500911
32,005,001100,2,320050011002,Block Group 2,G5030,S,1004098,0,+38.8913564,-119.7328054
32,031,003110,3,320310031103,Block Group 3,G5030,S,279832,0,+39.5545566,-119.7195520
32,031,003110,4,320310031104,Block Group 4,G5030,S,481340,0,+39.5490780,-119.7138824
32,003,005104,1,320030051041,Block Group 1,G5030,S,308816,0,+36.0642282,-115.0676311
32,003,003260,3,320030032603,Block Group 3,G5030,S,238254,0,+36.1619717,-115.2653862
32,003,003260,2,320030032602,Block Group 2,G5030,S,244675,0,+36.1641195,-115.2625874
32,007,951201,2,320079512012,Block Group 2,G5030,S,11437997,11614,+40.7143185,-115.5477740
32,031,002902,1,320310029021,Block Group 1,G5030,S,369748,0,+39.5518433,-119.7504306
32,031,002802,4,320310028024,Block Group 4,G5030,S,402088,0,+39.5505263,-119.7567478
32,003,003418,1,320030034181,Block Group 1,G5030,S,674594,0,+36.1997995,-115.2559356
32,003,002948,2,320030029482,Block Group 2,G5030,S,657122,0,+36.1034937,-115.2295037
32,003,005107,1,320030051071,Block Group 1,G5030,S,483302,0,+36.0541347,-115.0620649
32,003,005102,4,320030051024,Block Group 4,G5030,S,229019,0,+36.0651944,-115.0862834
32,003,005852,1,320030058521,Block Group 1,G5030,S,660936,0,+36.0813693,-115.3111257
32,003,005852,2,320030058522,Block Group 2,G5030,S,1314728,0,+36.0701531,-115.3113074
32,003,003235,1,320030032351,Block Group 1,G5030,S,1670903,0,+36.2872182,-115.2828249
32,003,005358,2,320030053582,Block Group 2,G5030,S,588065,0,+35.9870863,-114.9902176
32,003,005200,3,320030052003,Block Group 3,G5030,S,534252,0,+36.0305496,-114.9971091
32,003,005335,5,320030053355,Block Group 5,G5030,S,362917,0,+36.0267185,-114.9982947
32,003,005343,2,320030053432,Block Group 2,G5030,S,564854,0,+36.0063724,-114.9610113
32,003,005336,4,320030053364,Block Group 4,G5030,S,514942,0,+36.0161261,-114.9593602
32,003,005342,3,320030053423,Block Group 3,G5030,S,599307,0,+36.0025836,-114.9697868
32,003,005433,5,320030054335,Block Group 5,G5030,S,606207,0,+36.0099131,-114.9427245
32,003,005716,1,320030057161,Block Group 1,G5030,S,425995,0,+35.9481467,-115.0919619
32,003,005846,1,320030058461,Block Group 1,G5030,S,1377285,0,+36.1074619,-115.3235290
32,003,005813,2,320030058132,Block Group 2,G5030,S,668034,0,+36.1111909,-115.2835845
32,003,005849,1,320030058491,Block Group 1,G5030,S,796286,0,+36.1115795,-115.2935995
32,003,005813,1,320030058131,Block Group 1,G5030,S,631329,0,+36.1037096,-115.2834587
32,003,005828,1,320030058281,Block Group 1,G5030,S,2579350,0,+36.0050946,-115.2890628
32,003,005829,1,320030058291,Block Group 1,G5030,S,1505010,0,+36.0162852,-115.2888038
32,003,005355,2,320030053552,Block Group 2,G5030,S,1328723,0,+35.9908708,-115.0892020
32,003,002204,1,320030022041,Block Group 1,G5030,S,66274,0,+36.1381173,-115.1975627
32,003,002206,2,320030022062,Block Group 2,G5030,S,479783,0,+36.1292779,-115.2028781
32,003,002207,1,320030022071,Block Group 1,G5030,S,149580,0,+36.1345004,-115.2034330
32,003,002954,1,320030029541,Block Group 1,G5030,S,139672,0,+36.1244704,-115.2011057
32,003,002954,3,320030029543,Block Group 3,G5030,S,189847,0,+36.1244304,-115.2055755
32,003,002937,3,320030029373,Block Group 3,G5030,S,311848,0,+36.1279206,-115.2122903
32,003,002207,3,320030022073,Block Group 3,G5030,S,174244,0,+36.1318127,-115.2056641
32,003,002954,4,320030029544,Block Group 4,G5030,S,400553,0,+36.1203214,-115.2035937
32,003,002956,2,320030029562,Block Group 2,G5030,S,1675856,0,+36.1071089,-115.1867499
32,003,002982,1,320030029821,Block Group 1,G5030,S,638873,0,+36.0454931,-115.2299526
32,003,002404,1,320030024041,Block Group 1,G5030,S,103101,0,+36.1252962,-115.1431446
32,003,002404,4,320030024044,Block Group 4,G5030,S,127832,0,+36.1283387,-115.1392285
32,003,003318,1,320030033181,Block Group 1,G5030,S,2251894,0,+36.3000770,-115.2755281
32,003,003312,2,320030033122,Block Group 2,G5030,S,943157,0,+36.3072180,-115.2198794
32,003,003320,2,320030033202,Block Group 2,G5030,S,2498100,0,+36.2836543,-115.2512830
32,003,005613,5,320030056135,Block Group 5,G5030,S,21881721,0,+36.6408315,-114.5184424
32,003,003307,2,320030033072,Block Group 2,G5030,S,1368889,0,+36.2686204,-115.2206628
32,003,003415,1,320030034151,Block Group 1,G5030,S,2514680,0,+36.2110664,-115.2520146
32,003,003415,2,320030034152,Block Group 2,G5030,S,188135,0,+36.2073885,-115.2435559
32,003,005360,2,320030053602,Block Group 2,G5030,S,1282508,0,+35.9940988,-114.9581398
32,003,005839,2,320030058392,Block Group 2,G5030,S,3417379,0,+35.9883733,-115.2292765
32,003,000521,3,320030005213,Block Group 3,G5030,S,163978,0,+36.1611981,-115.1180450
32,003,000523,2,320030005232,Block Group 2,G5030,S,310706,0,+36.1657819,-115.1122904
32,003,005501,1,320030055011,Block Group 1,G5030,S,10997551,0,+35.9946431,-114.8527947
32,003,005501,4,320030055014,Block Group 4,G5030,S,2873853,0,+35.9951364,-114.8340485
32,003,005835,2,320030058352,Block Group 2,G5030,S,689679,0,+35.9966727,-115.2160014
32,003,002982,3,320030029823,Block Group 3,G5030,S,722726,0,+36.0460523,-115.2203780
32,003,005612,2,320030056122,Block Group 2,G5030,S,947662,0,+36.5442841,-114.4499441
32,003,003243,2,320030032432,Block Group 2,G5030,S,382236,0,+36.2282397,-115.2834841
32,003,003243,3,320030032433,Block Group 3,G5030,S,315917,0,+36.2320084,-115.2838693
32,003,003429,3,320030034293,Block Group 3,G5030,S,171492,0,+36.1919984,-115.2006513
32,003,003616,3,320030036163,Block Group 3,G5030,S,429844,0,+36.2005160,-115.1693909
32,003,002406,1,320030024061,Block Group 1,G5030,S,193681,0,+36.1169950,-115.1441531
32,003,002405,2,320030024052,Block Group 2,G5030,S,98595,0,+36.1177150,-115.1484972
32,003,002604,2,320030026042,Block Group 2,G5030,S,509628,0,+36.1040408,-115.1601367
32,003,002847,1,320030028471,Block Group 1,G5030,S,7349981,0,+36.0649418,-115.1530645
32,003,002605,2,320030026052,Block Group 2,G5030,S,457895,0,+36.1118984,-115.1582523
32,003,002605,1,320030026051,Block Group 1,G5030,S,141771,0,+36.1097186,-115.1619187
32,003,002603,1,320030026031,Block Group 1,G5030,S,766820,0,+36.1095811,-115.1434844
32,003,002604,1,320030026041,Block Group 1,G5030,S,90249,0,+36.1090284,-115.1543454
32,003,005014,3,320030050143,Block Group 3,G5030,S,415142,0,+36.1041973,-115.0502814
32,003,002829,2,320030028292,Block Group 2,G5030,S,361787,0,+36.0325973,-115.1524129
32,003,002829,1,320030028291,Block Group 1,G5030,S,435366,0,+36.0341953,-115.1466987
32,003,003415,3,320030034153,Block Group 3,G5030,S,246782,0,+36.2071193,-115.2405746
32,003,003413,1,320030034131,Block Group 1,G5030,S,418041,0,+36.2199888,-115.2180062
32,003,003413,3,320030034133,Block Group 3,G5030,S,953669,0,+36.2207757,-115.2275708
32,003,003616,1,320030036161,Block Group 1,G5030,S,7436647,0,+36.2089699,-115.1849223
32,003,003418,2,320030034182,Block Group 2,G5030,S,342077,0,+36.1988383,-115.2472842
32,003,003419,3,320030034193,Block Group 3,G5030,S,192741,0,+36.2010977,-115.2306783
32,003,003420,2,320030034202,Block Group 2,G5030,S,339066,0,+36.2008762,-115.2198616
32,003,003423,1,320030034231,Block Group 1,G5030,S,219586,0,+36.1938563,-115.2209437
32,003,000101,5,320030001015,Block Group 5,G5030,S,279784,0,+36.1859094,-115.1812565
32,003,005501,3,320030055013,Block Group 3,G5030,S,9257460,0,+35.9802136,-114.8830322
32,003,005818,2,320030058182,Block Group 2,G5030,S,4134163,0,+36.5700632,-115.6666529
32,003,005502,3,320030055023,Block Group 3,G5030,S,418628,0,+35.9741907,-114.8187535
32,003,005502,2,320030055022,Block Group 2,G5030,S,375202,0,+35.9759684,-114.8252990
32,003,005504,3,320030055043,Block Group 3,G5030,S,397394,0,+35.9619138,-114.8381452
32,003,003309,2,320030033092,Block Group 2,G5030,S,1307016,0,+36.2871787,-115.2154575
32,003,003309,1,320030033091,Block Group 1,G5030,S,638489,0,+36.2927180,-115.2154695
32,003,002950,1,320030029501,Block Group 1,G5030,S,337800,0,+36.1128062,-115.2655223
32,003,002970,1,320030029701,Block Group 1,G5030,S,155357,0,+36.0986966,-115.2143675
32,003,002995,1,320030029951,Block Group 1,G5030,S,168218,0,+36.1245945,-115.1924274
32,003,002995,2,320030029952,Block Group 2,G5030,S,165545,0,+36.1209212,-115.1924209
32,003,002996,4,320030029964,Block Group 4,G5030,S,83003,0,+36.1208905,-115.1981223
32,003,002842,3,320030028423,Block Group 3,G5030,S,339126,0,+35.9792270,-115.1681911
32,003,002603,3,320030026033,Block Group 3,G5030,S,189080,0,+36.1131140,-115.1409269
32,003,002405,3,320030024053,Block Group 3,G5030,S,106799,0,+36.1201030,-115.1483283
32,003,002506,3,320030025063,Block Group 3,G5030,S,159795,0,+36.1093365,-115.1305943
