VTD2016_x,ShapeSTLen,CountyFips,Jurisdicti,ElectionYe,Label,VTD,county_nam,county_fip,county_lat,county_lon,jurisdic_1,precinct,PRES16D,PRES16R,PRES16L,PRES16G,GOV18D,GOV18R,SOS18D,SOS18R,AG18D,AG18R,SEN18D,SEN18R,HDIST,SENDIST,CD,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,NH_2MORE,H_2MORE
0874604001001,19604.08753509974,087,46040,2016,City of Lapeer,P0874604001001,Lapeer County,26087,43.088633,-83.224325,LAPEER,LAPEER CITY; Ward 1; Precinct 1,373,551,44,7,406,434,390,432,355,454,395,447,082,031,10,2086,1967,11,7,10,0,0,58,49,0,0,0,0,2,1566,27,1509,4,5,9,0,0,12,33,7
1631312000022,6538.8315304590815,163,13120,2016,Canton Township,P1631312000022,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 22,554,498,46,9,547,405,538,396,489,426,530,431,021,007,11,2115,1732,93,4,140,0,5,82,63,0,1,0,0,11,1657,52,1409,72,3,91,0,3,27,59,7
1632100000033,5688.463693797728,163,21000,2016,City of Dearborn,P1632100000033,Wayne County,26163,42.284664,-83.261953,WAYNE,DEARBORN CITY; 33,548,356,37,27,569,271,557,265,528,282,574,269,015,003,12,2069,1812,81,8,22,0,0,104,59,1,2,0,0,23,1488,57,1336,52,8,14,0,0,21,42,19
0995048000018,6583.417699168978,099,50480,2016,Macomb Township,P0995048000018,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,MACOMB TOWNSHIP; 18,441,455,23,7,502,319,491,326,442,334,469,356,033,010,10,2060,1604,268,7,28,0,1,89,39,2,1,0,0,44,1560,56,1292,162,6,18,0,1,25,63,3
0971606000001,368698.97131914995,097,16060,2016,Clark Township,P0971606000001,Mackinac County,26097,46.167868,-85.303762,MACKINAC,CLARK TOWNSHIP; 1,386,740,40,19,427,643,400,642,364,658,447,643,107,037,01,2056,1705,4,238,1,0,2,30,30,0,0,0,0,0,1689,15,1462,1,158,1,0,1,51,76,0
1251764000001,11284.312894289706,125,17640,2016,Charter Township of Commerce,P1251764000001,Oakland County,26125,42.660452,-83.38421,OAKLAND,COMMERCE TOWNSHIP; 1,371,709,52,5,398,571,388,559,357,567,377,596,039,015,11,2065,1950,13,4,17,0,0,40,29,2,1,0,0,6,1520,26,1453,9,2,11,0,0,19,41,2
1215634000002,26498.270820419748,121,56340,2016,Muskegon Township,P1215634000002,Muskegon County,26121,43.289258000000004,-86.751892,MUSKEGON,MUSKEGON TOWNSHIP; 2,409,413,41,14,416,323,406,315,360,339,396,336,092,034,02,2060,1728,171,9,10,0,1,81,52,4,3,0,0,12,1550,46,1334,138,7,4,0,1,20,60,10
0492900001001,7666.789463882913,049,29000,2016,City of Flint,P0492900001001,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 1; Precinct 1,894,9,3,5,671,17,670,13,653,15,664,23,034,027,05,2104,47,2018,6,0,0,1,4,3,1,0,0,0,0,1617,4,45,1551,4,0,0,1,12,28,0
0813400001002,6268.725309327319,081,34000,2016,City of Grand Rapids,P0813400001002,Kent County,26081,43.032497,-85.547446,KENT,GRAND RAPIDS CITY; Ward 1; Precinct 2,375,145,42,12,388,89,372,104,346,100,364,118,075,029,03,1990,1139,176,11,13,1,0,569,172,7,13,0,0,333,1490,331,982,129,11,9,1,0,27,81,44
1631312000010,6573.591377321759,163,13120,2016,Canton Township,P1631312000010,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 10,550,499,32,8,571,454,567,446,516,471,562,474,021,007,11,2079,1692,188,4,94,0,0,70,60,1,0,1,0,4,1448,47,1219,97,3,72,0,0,10,31,4
0933186000009,15339.13257204415,093,31860,2016,Genoa Township,P0933186000009,Livingston County,26093,42.602532000000004,-83.91171800000001,LIVINGSTON,GENOA TOWNSHIP; 9,302,717,38,9,369,588,345,595,321,611,358,608,042,022,08,2479,2354,9,9,36,0,1,43,39,0,0,0,0,0,1975,27,1890,9,5,31,0,1,12,27,4
0776556000014,10820.531591360277,077,65560,2016,City of Portage,P0776556000014,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,PORTAGE CITY; 14,645,540,65,12,652,479,652,457,595,498,645,480,061,020,06,2075,1823,63,4,86,0,3,43,23,0,2,0,0,13,1499,29,1347,44,3,57,0,0,19,53,5
1491786000002,16583.567321910446,149,17860,2016,Constantine Township,P1491786000002,St. Joseph County,26149,41.911488,-85.52287,ST. JOSEPH,CONSTANTINE TOWNSHIP; 2,187,448,37,13,186,290,174,298,152,306,156,330,059,021,06,2068,1876,36,16,10,0,5,69,16,1,2,0,0,44,1415,38,1314,23,11,7,0,4,18,56,6
0754142005003,6637.529718315047,075,41420,2016,City of Jackson,P0754142005003,Jackson County,26075,42.248474,-84.420868,JACKSON,JACKSON CITY; Ward 5; Precinct 3,241,139,11,8,202,89,183,98,190,96,193,103,064,016,07,2024,1423,396,7,11,0,1,94,54,3,0,0,0,27,1632,59,1200,313,7,11,0,1,41,92,10
1610300005007,8535.514658031103,161,03000,2016,City of Ann Arbor,P1610300005007,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,ANN ARBOR CITY; Ward 5; Precinct 7,720,105,25,13,713,75,704,79,687,82,695,99,053,018,12,2008,1129,452,4,149,2,10,153,57,7,4,0,0,73,1615,134,1010,289,4,122,2,3,51,109,12
1257490000028,10044.33459369097,125,74900,2016,City of Southfield,P1257490000028,Oakland County,26125,42.660452,-83.38421,OAKLAND,SOUTHFIELD CITY; 28,924,54,16,11,758,65,742,64,719,68,740,80,035,011,14,2076,283,1613,14,53,0,3,59,21,15,0,0,0,19,1654,38,265,1258,11,48,0,3,31,51,4
1155392000001,19789.729088211905,115,53920,2016,City of Milan,P1155392000001,Monroe County,26115,41.916097,-83.48710600000001,MONROE,MILAN CITY; 1,426,482,52,17,490,325,482,318,421,355,470,351,056,017,07,2066,1862,45,6,7,0,4,84,56,0,1,1,0,21,1439,46,1333,30,4,6,0,2,18,58,5
1396246000009,11059.573013825566,139,62460,2016,Park Township,P1396246000009,Ottawa County,26139,42.942461,-86.654946,OTTAWA,PARK TOWNSHIP; 9,466,693,54,7,503,634,471,638,397,678,477,658,089,030,02,2101,1841,11,0,73,0,0,152,72,7,0,5,0,59,1464,89,1314,7,0,48,0,0,6,24,9
1470118000001,10604.767638142994,147,01180,2016,City of Algonac,P1470118000001,St. Clair County,26147,42.928803,-82.668913,ST. CLAIR,ALGONAC CITY; 1,265,666,40,13,340,496,342,478,287,505,342,506,081,025,10,2095,2007,6,15,3,0,0,25,21,0,0,0,0,2,1636,19,1588,5,10,3,0,0,11,39,2
1254982000005,19168.6350063812,125,49820,2016,Charter Township of Lyon,P1254982000005,Oakland County,26125,42.660452,-83.38421,OAKLAND,LYON TOWNSHIP; 5,565,964,57,11,651,897,653,851,586,880,635,911,038,015,11,2096,1972,24,4,19,0,0,45,29,0,0,0,0,13,1606,29,1525,21,3,17,0,0,11,32,3
0995048000033,7245.070443835711,099,50480,2016,Macomb Township,P0995048000033,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,MACOMB TOWNSHIP; 33,354,551,38,10,375,402,374,401,334,412,377,407,024,010,10,2104,1852,32,4,28,2,0,161,78,0,0,4,0,74,1600,97,1448,21,3,22,2,0,7,25,5
1393864004008,11067.82082574482,139,38640,2016,City of Holland,P1393864004008,Ottawa County,26139,42.942461,-86.654946,OTTAWA,HOLLAND CITY; Ward 4; Precinct 8,597,715,50,16,616,656,586,659,550,674,591,700,090,030,02,2101,1899,19,2,28,0,1,131,70,0,0,5,0,42,1605,83,1479,13,2,17,0,1,10,21,14
0875142000002,38491.33492985801,087,51420,2016,Marathon Township,P0875142000002,Lapeer County,26087,43.088633,-83.224325,LAPEER,MARATHON TOWNSHIP; 2,347,628,31,16,360,476,353,469,313,488,353,498,082,031,10,2098,1981,8,22,4,1,0,57,33,1,1,0,0,11,1616,33,1542,6,14,4,1,0,16,25,11
1237326000001,53129.578383202126,123,73260,2016,Sherman Township,P1237326000001,Newaygo County,26123,43.562709000000005,-85.791423,NEWAYGO,SHERMAN TOWNSHIP; 1,301,670,39,4,324,598,314,591,261,611,310,623,100,034,02,2109,2012,20,8,5,0,1,40,21,0,0,0,0,14,1624,24,1564,12,7,4,0,1,12,23,5
1258548000019,7989.199600529283,125,85480,2016,Charter Township of West Bloomfield,P1258548000019,Oakland County,26125,42.660452,-83.38421,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 19,1076,391,19,10,1019,311,1022,293,984,316,1024,310,040,015,14,2102,1470,339,0,243,0,0,24,14,3,1,0,0,0,1742,18,1259,273,0,174,0,0,18,26,6
0057110000002,48525.538745439204,005,71100,2016,Salem Township,P0057110000002,Allegan County,26005,42.595787,-86.634745,ALLEGAN,SALEM TOWNSHIP; 2,248,925,58,9,289,723,277,733,222,744,273,756,080,026,06,2114,2027,4,15,6,0,2,45,28,0,3,0,0,4,1536,26,1487,3,8,3,0,2,7,15,10
0916224000001,55421.36489979964,091,62240,2016,Palmyra Township,P0916224000001,Lenawee County,26091,41.896019,-84.07430699999999,LENAWEE,PALMYRA TOWNSHIP; 1,310,708,50,3,316,556,298,548,285,545,313,563,057,017,07,2084,1898,11,4,5,0,1,145,110,0,3,0,0,10,1632,83,1523,7,4,3,0,1,11,20,22
1258070000021,8814.729831799046,125,80700,2016,City of Troy,P1258070000021,Oakland County,26125,42.660452,-83.38421,OAKLAND,TROY CITY; 21,536,486,44,10,556,418,543,409,478,435,550,442,041,013,11,2095,1597,54,4,354,0,3,46,34,0,0,0,0,6,1520,29,1202,37,4,222,0,2,24,37,6
0051672000001,56756.64821511243,005,16720,2016,Clyde Township,P0051672000001,Allegan County,26005,42.595787,-86.634745,ALLEGAN,CLYDE TOWNSHIP; 1,310,409,30,6,286,344,291,333,244,350,277,361,080,026,06,2084,1280,33,10,13,0,2,718,230,1,6,8,0,447,1533,424,1048,30,7,9,0,2,13,28,26
1471676000002,49632.69159466789,147,16760,2016,Clyde Township,P1471676000002,St. Clair County,26147,42.928803,-82.668913,ST. CLAIR,CLYDE TOWNSHIP; 2,278,700,44,14,372,501,350,512,316,524,361,520,081,025,10,2108,2011,11,9,3,0,3,49,28,1,0,1,0,11,1637,30,1577,5,8,3,0,2,12,22,8
1471372000001,40182.52980386598,147,13720,2016,Casco Township,P1471372000001,St. Clair County,26147,42.928803,-82.668913,ST. CLAIR,CASCO TOWNSHIP; 1,232,646,38,6,262,469,259,457,219,484,266,471,032,025,10,2094,1943,18,12,15,0,2,64,28,1,0,0,0,30,1581,34,1498,10,10,9,0,2,18,40,5
1250864000001,9090.870444830853,125,08640,2016,City of Birmingham,P1250864000001,Oakland County,26125,42.660452,-83.38421,OAKLAND,BIRMINGHAM CITY; 1,717,683,53,5,696,667,677,661,633,680,677,688,040,013,11,2119,1969,54,2,35,0,4,34,32,0,2,0,0,0,1605,25,1498,42,1,27,0,1,11,21,0
0813456000001,45532.78843578433,081,34560,2016,Grattan Township,P0813456000001,Kent County,26081,43.032497,-85.547446,KENT,GRATTAN TOWNSHIP; 1,274,722,53,7,322,639,311,631,259,647,321,641,086,028,03,2118,2024,9,4,9,0,0,54,18,2,5,0,0,24,1641,26,1588,6,4,6,0,0,11,18,5
1610300003008,7296.744718575384,161,03000,2016,City of Ann Arbor,P1610300003008,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,ANN ARBOR CITY; Ward 3; Precinct 8,1149,207,29,21,1102,198,1092,186,1051,208,1099,212,053,018,12,2029,1617,159,5,71,0,7,92,51,1,1,0,0,20,1669,63,1378,115,4,62,0,4,43,78,19
0670770000001,68697.42500519006,067,07700,2016,Berlin Township,P0670770000001,Ionia County,26067,42.94465,-85.073766,IONIA,BERLIN TOWNSHIP; 1,325,701,44,7,414,575,377,590,300,637,386,613,087,019,03,2116,2034,7,8,7,0,4,42,17,0,2,0,0,10,1582,20,1536,4,6,7,0,2,7,14,13
1631312000015,13285.22707878764,163,13120,2016,Canton Township,P1631312000015,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 15,352,235,20,13,341,157,337,149,326,151,334,163,020,007,11,2055,1596,180,23,18,0,0,163,75,8,1,0,0,67,1460,99,1199,104,15,13,0,0,30,75,12
1257490000015,11598.881350347867,125,74900,2016,City of Southfield,P1257490000015,Oakland County,26125,42.660452,-83.38421,OAKLAND,SOUTHFIELD CITY; 15,813,87,10,9,785,75,792,74,753,82,775,88,035,011,14,2079,728,1190,5,62,1,9,33,13,9,0,1,0,6,1806,29,699,967,5,60,1,4,41,51,4
1570162000001,62858.63780420495,157,01620,2016,Almer Township,P1570162000001,Tuscola County,26157,43.487902000000005,-83.43661800000001,TUSCOLA,ALMER TOWNSHIP; 1,298,653,22,12,310,543,291,540,259,552,319,542,084,031,10,2115,2019,14,7,2,1,2,50,31,0,1,0,1,8,1666,26,1616,8,3,0,1,1,11,20,9
1233070000001,22739.49847908581,123,30700,2016,City of Fremont,P1233070000001,Newaygo County,26123,43.562709000000005,-85.791423,NEWAYGO,FREMONT CITY; 1,344,649,54,13,414,552,408,545,347,567,421,557,100,034,02,2113,1935,15,8,31,2,1,102,52,3,0,0,0,35,1591,53,1493,11,5,21,2,1,5,19,12
1632200001298,5915.104290857612,163,22000,2016,City of Detroit,P1632200001298,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 298,561,49,8,9,615,50,606,46,585,52,597,62,008,003,13,2080,510,1446,5,17,1,6,50,19,13,0,1,0,12,1461,35,453,926,4,15,1,6,21,45,5
1590160000002,70839.99721914325,159,01600,2016,Almena Township,P1590160000002,Van Buren County,26159,42.28215,-86.306076,VAN BUREN,ALMENA TOWNSHIP; 2,461,616,55,11,486,546,470,533,409,570,469,564,066,026,06,2100,1947,29,12,19,0,0,56,31,0,0,1,0,18,1520,31,1427,22,7,10,0,0,23,37,6
1610300002005,21860.399030938264,161,03000,2016,City of Ann Arbor,P1610300002005,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,ANN ARBOR CITY; Ward 2; Precinct 5,1120,198,36,8,1019,213,987,225,955,237,994,231,053,018,12,2077,1529,88,2,318,3,6,69,55,4,0,1,0,2,1635,51,1216,70,2,273,2,2,19,62,7
1035190000003,10275.081151977594,103,51900,2016,City of Marquette,P1035190000003,Marquette County,26103,46.656596,-87.584028,MARQUETTE,MARQUETTE CITY; 3,651,448,54,19,709,363,671,363,633,371,687,384,109,038,01,2128,2013,17,35,21,0,0,24,21,2,0,0,0,0,1815,16,1730,13,29,18,0,0,9,18,1
1611502000002,14351.130026710314,161,15020,2016,City of Chelsea,P1611502000002,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,CHELSEA CITY; 2,773,455,70,17,844,455,836,442,775,467,824,475,052,022,07,2111,1989,9,6,12,1,1,55,41,0,3,0,0,10,1742,31,1666,8,6,12,1,1,17,38,1
1618916000010,5951.044255892546,161,89160,2016,Ypsilanti Township,P1618916000010,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,YPSILANTI TOWNSHIP; 10,756,167,17,16,669,131,657,130,640,132,671,138,054,018,12,2059,901,1007,9,10,0,10,52,16,15,0,0,0,9,1567,33,788,696,9,10,0,3,28,70,12
0493122000001,26644.497764003125,049,31220,2016,Gaines Township,P0493122000001,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,GAINES TOWNSHIP; 1,464,604,53,8,519,485,509,473,439,525,508,502,051,032,05,2131,2010,29,10,5,0,0,63,52,0,0,1,0,4,1616,31,1549,18,4,3,0,0,11,14,6
0654602000003,14734.527469133274,065,46020,2016,Lansing Township,P0654602000003,Ingham County,26065,42.603534,-84.373811,INGHAM,LANSING TOWNSHIP; 3,498,243,35,17,491,191,465,205,449,212,489,204,068,023,08,2049,1365,260,6,33,0,0,312,163,27,1,0,0,96,1616,198,1147,217,6,22,0,0,26,73,25
1632200002257,5026.095813145223,163,22000,2016,City of Detroit,P1632200002257,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 257,682,12,3,6,874,15,861,19,829,20,870,27,007,004,14,2109,30,2004,3,6,0,9,25,10,9,1,0,0,5,1668,22,25,1586,3,2,0,6,24,32,0
0651164000001,50205.57085063335,065,11640,2016,Bunker Hill Township,P0651164000001,Ingham County,26065,42.603534,-84.373811,INGHAM,BUNKER HILL TOWNSHIP; 1,317,601,47,6,368,490,353,480,320,494,355,501,067,023,08,2119,2015,4,4,2,0,0,68,47,1,0,0,0,15,1543,40,1479,1,3,2,0,0,18,26,5
0998412000010,11277.26820293511,099,84120,2016,Washington Township,P0998412000010,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,WASHINGTON TOWNSHIP; 10,324,819,26,4,396,655,373,657,339,671,361,693,036,008,10,2100,1985,32,1,24,0,0,37,28,1,0,0,0,7,1414,24,1339,27,1,18,0,0,5,21,1
0933956000002,30712.736829795063,093,39560,2016,Howell Township,P0933956000002,Livingston County,26093,42.602532000000004,-83.91171800000001,LIVINGSTON,HOWELL TOWNSHIP; 2,409,905,64,11,508,772,499,751,430,782,474,804,047,022,08,2129,2051,3,14,12,1,0,30,25,0,0,0,0,1,1628,21,1574,2,11,10,1,0,9,18,4
1250766000002,5667.413171772889,125,07660,2016,City of Berkley,P1250766000002,Oakland County,26125,42.660452,-83.38421,OAKLAND,BERKLEY CITY; 2,808,525,60,16,904,450,883,434,731,406,874,477,027,013,09,2119,1967,43,6,34,1,0,37,30,4,0,0,0,3,1655,24,1557,29,4,25,1,0,15,31,0
1636762500001,5663.162908001503,163,67625,2016,Redford Township,P1636762500001,Wayne County,26163,42.284664,-83.261953,WAYNE,REDFORD TOWNSHIP; 1,554,253,34,14,520,206,523,194,483,209,519,213,010,005,13,2060,1541,367,12,11,2,1,65,45,2,1,0,0,9,1533,37,1243,208,11,9,1,1,23,61,8
1118402000001,67506.40384465968,111,84020,2016,Warren Township,P1118402000001,Midland County,26111,43.648203,-84.379414,MIDLAND,WARREN TOWNSHIP; 1,267,638,43,4,295,549,287,523,252,539,293,548,099,036,04,2119,2057,0,7,5,0,0,23,15,0,0,0,0,5,1623,13,1589,0,6,3,0,0,12,27,3
1632200002209,5883.496400450365,163,22000,2016,City of Detroit,P1632200002209,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 209,318,3,1,5,314,5,311,5,301,5,306,10,007,004,13,2087,481,1372,0,127,0,1,65,26,24,0,0,0,1,1723,60,479,1027,0,127,0,1,29,41,14
1257576000002,21760.107506263677,125,75760,2016,Charter Township of Springfield,P1257576000002,Oakland County,26125,42.660452,-83.38421,OAKLAND,SPRINGFIELD TOWNSHIP; 2,354,660,47,11,422,583,411,576,373,586,399,604,044,014,08,2137,1956,23,6,18,0,1,114,72,5,1,6,0,29,1566,61,1458,15,5,16,0,1,10,19,1
1612216000001,19824.07749914514,161,22160,2016,City of Dexter,P1612216000001,Washtenaw County,26161,42.252327,-83.844634,WASHTENAW,DEXTER CITY; 1,843,468,66,14,930,448,916,445,864,460,922,471,052,022,07,2154,1951,28,8,57,1,6,60,49,1,2,0,0,8,1496,39,1374,20,5,41,1,1,15,43,0
0998400001019,6019.149575544139,099,84000,2016,City of Warren,P0998400001019,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,WARREN CITY; Ward 1; Precinct 19,584,440,26,8,553,308,560,280,507,319,564,302,028,009,09,2108,1678,180,11,160,0,0,36,30,3,0,0,0,1,1628,22,1349,124,8,107,0,0,18,43,2
1173510000003,25023.90643607424,117,35100,2016,City of Greenville,P1173510000003,Montcalm County,26117,43.312782,-85.149468,MONTCALM,GREENVILLE CITY; 3,425,504,69,16,414,396,386,406,343,426,397,424,070,033,04,2113,1968,8,4,23,4,4,77,37,0,1,0,0,26,1599,39,1521,6,3,17,2,2,9,25,13
0997282000029,7820.88898730138,099,72820,2016,Shelby Township,P0997282000029,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,SHELBY TOWNSHIP; 29,332,642,19,6,330,507,330,495,290,518,332,508,030,008,10,2115,1775,46,0,230,0,0,23,22,0,0,0,0,1,1489,17,1252,37,0,156,0,0,27,41,0
1638838000007,8988.912763143404,163,88380,2016,City of Woodhaven,P1638838000007,Wayne County,26163,42.284664,-83.261953,WAYNE,WOODHAVEN CITY; 7,525,548,29,12,551,415,553,403,485,437,546,429,023,001,12,2130,1892,69,4,26,0,4,109,72,3,1,0,0,32,1635,72,1484,51,2,16,0,2,8,26,1
1631312000021,6571.528031801778,163,13120,2016,Canton Township,P1631312000021,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 21,564,560,39,8,602,491,597,474,563,504,594,496,021,007,11,2116,1687,88,8,233,0,3,59,47,3,0,0,0,5,1553,30,1276,57,4,169,0,2,15,38,4
1632200003063,7614.294184407674,163,22000,2016,City of Detroit,P1632200003063,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 63,540,12,0,4,459,21,460,14,436,20,447,25,003,002,14,2109,82,1958,6,5,0,5,16,1,9,0,0,0,0,1533,9,76,1416,4,4,0,3,21,37,6
1257490000010,5314.769543355321,125,74900,2016,City of Southfield,P1257490000010,Oakland County,26125,42.660452,-83.38421,OAKLAND,SOUTHFIELD CITY; 10,1099,127,16,6,958,110,954,105,919,108,946,119,035,011,14,2091,502,1461,2,43,0,3,23,6,6,0,0,0,4,1704,17,467,1137,2,38,0,3,40,57,7
1258548000009,11371.495273049284,125,85480,2016,Charter Township of West Bloomfield,P1258548000009,Oakland County,26125,42.660452,-83.38421,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 9,838,384,38,10,854,320,835,307,800,311,832,336,040,015,14,2117,1536,361,2,134,0,4,39,29,1,0,0,0,9,1601,24,1217,227,1,101,0,1,30,41,0
1254632000002,9680.244114817106,125,46320,2016,City of Lathrup Village,P1254632000002,Oakland County,26125,42.660452,-83.38421,OAKLAND,LATHRUP VILLAGE CITY; 2,1204,164,25,11,1165,154,1152,148,1115,160,1147,176,035,011,14,2082,600,1355,0,16,0,9,39,23,7,0,0,0,5,1617,31,506,1033,0,12,0,5,30,63,4
1634900000017A,6848.800978383317,163,49000,2016,City of Livonia,P1634900000017A,Wayne County,26163,42.284664,-83.261953,WAYNE,LIVONIA CITY; 17|A,488,732,45,9,556,588,539,576,483,614,537,609,019,007,11,2133,2008,17,7,45,0,1,32,25,0,1,0,0,6,1664,21,1578,13,2,39,0,1,10,23,0
0734766000001,53409.92016911721,073,47660,2016,Lincoln Township,P0734766000001,Isabella County,26073,43.645233000000005,-84.839424,ISABELLA,LINCOLN TOWNSHIP; 1,317,630,30,12,349,530,336,514,283,549,351,528,099,033,04,2115,1968,8,18,10,0,0,75,31,1,4,0,0,31,1557,50,1465,7,12,9,0,0,14,36,8
1391802000001,20078.502103690284,139,18020,2016,City of Coopersville,P1391802000001,Ottawa County,26139,42.942461,-86.654946,OTTAWA,COOPERSVILLE CITY; 1,240,609,73,11,295,469,286,477,243,490,284,486,088,030,02,2113,1941,11,16,18,2,0,87,55,2,1,0,0,26,1448,35,1371,5,11,12,1,0,13,38,3
0992429000008,5136.504861324525,099,24290,2016,City of Eastpointe,P0992429000008,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,EASTPOINTE CITY; 8,958,170,10,6,854,115,861,107,816,123,848,124,018,009,09,2112,834,1188,5,15,0,5,27,16,0,0,0,0,5,1569,12,733,787,3,13,0,0,21,38,6
1155504000001,17024.60721957714,115,55040,2016,Monroe Township,P1155504000001,Monroe County,26115,41.916097,-83.48710600000001,MONROE,MONROE TOWNSHIP; 1,391,468,25,14,420,351,414,337,377,366,413,372,056,017,07,2106,1833,69,4,8,0,0,151,85,4,1,0,0,47,1691,115,1505,51,2,7,0,0,11,41,14
1638600000030,6492.156883637852,163,86000,2016,City of Westland,P1638600000030,Wayne County,26163,42.284664,-83.261953,WAYNE,WESTLAND CITY; 30,514,546,46,14,522,393,532,368,493,385,516,401,011,006,13,2131,1798,231,8,14,0,0,60,32,3,2,0,0,15,1643,39,1403,169,8,14,0,0,10,20,8
0991130000003,21530.70267686764,099,11300,2016,Bruce Township,P0991130000003,Macomb County,26099,42.671493,-82.91085600000001,MACOMB,BRUCE TOWNSHIP; 3,266,744,24,9,337,601,346,582,296,603,328,621,036,008,10,2124,1869,28,7,3,0,0,190,119,5,0,0,0,56,1530,105,1385,20,6,3,0,0,11,27,10
1273692000001,25494.694116851686,127,36920,2016,City of Hart,P1273692000001,Oceana County,26127,43.647255,-86.807575,OCEANA,HART CITY; 1,274,348,33,13,294,330,279,325,250,336,306,334,100,034,02,2126,1537,10,11,4,0,0,546,256,0,5,0,0,268,1564,323,1214,6,10,3,0,0,8,18,17
0250672000004,18428.887757606146,025,06720,2016,Bedford Township,P0250672000004,Calhoun County,26025,42.24299,-85.012385,CALHOUN,BEDFORD TOWNSHIP; 4,619,466,17,11,591,344,582,348,524,375,573,381,062,019,03,2084,1229,699,3,6,0,2,83,39,5,1,0,0,27,1620,49,970,564,3,6,0,0,28,62,11
0933956000003,33912.257623405516,093,39560,2016,Howell Township,P0933956000003,Livingston County,26093,42.602532000000004,-83.91171800000001,LIVINGSTON,HOWELL TOWNSHIP; 3,353,760,37,11,364,593,347,583,314,603,356,614,047,022,08,2147,2038,16,7,8,0,5,58,35,1,3,0,0,19,1651,36,1576,14,6,6,0,5,8,15,0
1250766000003,6163.42254347827,125,07660,2016,City of Berkley,P1250766000003,Oakland County,26125,42.660452,-83.38421,OAKLAND,BERKLEY CITY; 3,768,433,66,22,827,400,808,393,730,386,822,413,027,013,09,2114,1911,89,7,25,2,0,40,30,2,0,0,0,1,1700,23,1559,70,5,20,2,0,21,40,7
0412638000001,55346.19977044592,041,26380,2016,Escanaba Township,P0412638000001,Delta County,26041,45.805229,-86.901938,DELTA,ESCANABA TOWNSHIP; 1,342,798,41,7,410,665,382,663,352,669,397,685,108,038,01,2137,2010,1,71,17,1,0,11,9,0,0,0,0,2,1660,5,1583,1,45,11,1,0,14,26,0
0213586000002,29606.597869288427,021,35860,2016,Hagar Township,P0213586000002,Berrien County,26021,41.791382,-86.74254300000001,BERRIEN,HAGAR TOWNSHIP; 2,285,577,20,13,293,458,275,460,265,451,279,472,079,021,06,2099,1899,73,7,4,0,2,61,23,0,1,3,0,26,1636,35,1530,46,6,3,0,1,15,53,8
1638600000042,4400.484473541442,163,86000,2016,City of Westland,P1638600000042,Wayne County,26163,42.284664,-83.261953,WAYNE,WESTLAND CITY; 42,522,160,20,8,361,147,366,132,341,141,354,147,016,006,13,2113,1019,594,13,386,0,1,67,42,4,0,6,0,6,1719,36,900,452,10,300,0,1,20,33,9
1231050000001,53213.85303195246,123,10500,2016,Bridgeton Township,P1231050000001,Newaygo County,26123,43.562709000000005,-85.791423,NEWAYGO,BRIDGETON TOWNSHIP; 1,283,647,43,7,275,501,288,475,234,500,273,521,100,034,02,2141,2005,5,9,3,0,0,106,64,1,3,0,0,33,1592,56,1518,1,8,2,0,0,7,13,5
0776982000002,41403.38743961462,077,69820,2016,Ross Township,P0776982000002,Kalamazoo County,26077,42.246266,-85.532854,KALAMAZOO,ROSS TOWNSHIP; 2,604,885,40,4,626,831,615,830,546,865,616,849,063,020,06,2138,2053,10,4,27,0,0,20,14,0,0,0,1,2,1734,12,1683,8,4,16,0,0,11,24,3
